company_ticker,event_date
CTLT,5/06/2020
CTVA,1/31/2020
CTVA,5/08/2020
CTVA,8/07/2020
CTVA,11/06/2020
CVS,2/09/2010
CVS,5/05/2010
CVS,7/29/2010
CVS,11/04/2010
CVS,2/04/2011
CVS,5/06/2011
CVS,8/05/2011
CVS,11/04/2011
CVS,2/09/2012
CVS,5/03/2012
CVS,8/08/2012
CVS,11/07/2012
CVS,2/07/2013
CVS,5/02/2013
CVS,8/07/2013
CVS,11/06/2013
CVS,2/12/2014
CVS,8/06/2014
CVS,11/05/2014
CVS,2/11/2015
CVS,8/05/2015
CVS,2/10/2016
CVS,5/04/2016
CVS,8/03/2016
CVS,11/09/2016
CVS,2/10/2017
CVS,5/03/2017
CVS,8/09/2017
CVS,11/07/2017
CVS,2/21/2019
CVS,5/02/2019
CVS,8/08/2019
CVS,11/07/2019
CVS,2/13/2020
CVS,5/07/2020
CVS,8/06/2020
CXO,2/26/2010
CXO,5/07/2010
CXO,8/06/2010
CXO,11/05/2010
CXO,2/25/2011
CXO,5/06/2011
CXO,8/05/2011
CXO,11/04/2011
CXO,2/24/2012
CXO,5/04/2012
CXO,8/08/2012
CXO,11/09/2012
CXO,2/22/2013
CXO,5/03/2013
CXO,8/09/2013
CXO,11/08/2013
CXO,2/21/2014
CXO,5/13/2014
CXO,8/08/2014
CXO,11/07/2014
CXO,2/27/2015
CXO,5/06/2015
CXO,7/31/2015
CXO,11/06/2015
CXO,2/26/2016
CXO,5/06/2016
CXO,8/04/2016
CXO,11/10/2016
CXO,2/23/2017
CXO,5/05/2017
CXO,8/04/2017
CXO,11/02/2017
CXO,2/21/2019
CXO,5/02/2019
CXO,8/02/2019
CXO,10/31/2019
DAL,1/27/2010
DAL,4/21/2010
DAL,7/20/2010
DAL,10/21/2010
DAL,1/19/2011
DAL,4/27/2011
DAL,7/28/2011
DAL,7/25/2013
DAL,10/23/2013
DAL,1/22/2014
DAL,4/24/2014
DAL,7/24/2014
DAL,10/17/2014
DAL,1/21/2015
DAL,4/16/2015
DAL,10/15/2015
DAL,1/20/2016
DAL,4/15/2016
DAL,7/15/2016
DAL,10/14/2016
DAL,1/13/2017
DAL,4/13/2017
DAL,7/14/2017
DAL,10/12/2017
DAL,4/13/2018
DAL,1/16/2019
DAL,4/11/2019
DAL,7/12/2019
DAL,10/11/2019
DAL,1/15/2020
DAL,4/23/2020
DAL,7/15/2020
DAL,10/14/2020
DD,8/02/2019
DD,11/01/2019
DD,1/31/2020
DD,5/06/2020
DD,7/31/2020
DD,10/30/2020
DE,2/18/2010
DE,5/20/2010
DE,8/19/2010
DE,2/17/2011
DE,5/19/2011
DE,8/18/2011
DE,2/16/2012
DE,5/17/2012
DE,8/16/2012
DE,2/14/2013
DE,5/16/2013
DE,8/15/2013
DE,11/21/2013
DE,2/13/2014
DE,5/15/2014
DE,8/14/2014
DG,9/01/2010
DG,12/07/2010
DG,3/23/2011
DG,6/02/2011
DG,8/31/2011
DG,12/06/2011
DG,3/23/2012
DG,6/05/2012
DG,9/06/2012
DG,12/12/2012
DG,3/26/2013
DG,6/05/2013
DG,9/05/2013
DG,12/06/2013
DG,3/14/2014
DG,6/04/2014
DG,8/29/2014
DG,12/05/2014
DG,3/13/2015
DG,6/03/2015
DG,8/28/2015
DG,12/04/2015
DG,3/11/2016
DG,5/27/2016
DG,8/26/2016
DG,12/02/2016
DG,3/17/2017
DG,6/02/2017
DG,9/01/2017
DG,12/08/2017
DG,3/15/2019
DG,5/31/2019
DG,8/30/2019
DG,12/06/2019
DG,3/13/2020
DG,5/29/2020
DG,8/28/2020
DGX,1/26/2010
DGX,4/22/2010
DGX,7/22/2010
DGX,10/21/2010
DGX,1/26/2011
DGX,4/21/2011
DGX,7/21/2011
DGX,10/26/2011
DGX,1/25/2012
DGX,4/19/2012
DGX,7/20/2012
DGX,10/18/2012
DGX,1/24/2013
DGX,4/18/2013
DGX,7/19/2013
DGX,10/18/2013
DGX,1/31/2014
DGX,4/25/2014
DGX,7/25/2014
DGX,10/24/2014
DGX,1/30/2015
DGX,4/24/2015
DGX,7/24/2015
DGX,10/23/2015
DGX,1/29/2016
DGX,4/22/2016
DGX,7/22/2016
DGX,10/21/2016
DGX,1/27/2017
DGX,4/21/2017
DGX,7/26/2017
DGX,10/20/2017
DGX,4/20/2018
DGX,2/15/2019
DGX,4/24/2019
DGX,7/24/2019
DGX,10/23/2019
DGX,1/31/2020
DGX,4/23/2020
DGX,7/24/2020
DGX,10/23/2020
DHI,2/03/2010
DHI,8/04/2010
DHI,1/28/2011
DHI,7/29/2011
DHI,4/24/2012
DHI,11/13/2012
DHI,1/30/2013
DHI,7/26/2013
DHI,11/13/2013
DHI,1/29/2014
DHI,4/25/2014
DHI,7/25/2014
DHI,11/12/2014
DHI,1/27/2015
DHI,4/23/2015
DHI,7/29/2015
DHI,11/11/2015
DHI,1/26/2016
DHI,4/22/2016
DHI,7/22/2016
DHI,11/09/2016
DHI,1/25/2017
DHI,4/21/2017
DHI,7/27/2017
DHI,11/10/2017
DHI,4/27/2018
DHI,4/26/2019
DHI,7/31/2019
DHI,11/13/2019
DHI,1/28/2020
DHI,4/29/2020
DHI,7/29/2020
DHR,1/29/2010
DHR,4/23/2010
DHR,7/23/2010
DHR,10/22/2010
DHR,1/28/2011
DHR,4/21/2011
DHR,7/22/2011
DHR,10/21/2011
DHR,2/01/2012
DHR,4/20/2012
DHR,7/20/2012
DHR,10/19/2012
DHR,1/30/2013
DHR,4/19/2013
DHR,7/19/2013
DHR,10/18/2013
DHR,1/29/2014
DHR,4/17/2014
DHR,7/18/2014
DHR,10/17/2014
DHR,1/28/2015
DHR,4/24/2015
DHR,7/24/2015
DHR,10/23/2015
DHR,1/27/2016
DHR,4/22/2016
DHR,7/26/2016
DHR,10/21/2016
DHR,2/01/2017
DHR,4/21/2017
DHR,7/21/2017
DHR,10/20/2017
DHR,4/20/2018
DHR,1/30/2019
DHR,7/19/2019
DHR,10/25/2019
DHR,1/31/2020
DHR,5/07/2020
DHR,7/24/2020
DHR,10/23/2020
DOV,1/26/2012
DOV,4/19/2012
DOV,7/19/2012
DOV,10/18/2012
DOV,1/25/2013
DOV,4/18/2013
DOV,7/19/2013
DOV,10/18/2013
DOV,1/31/2014
DOV,7/18/2014
DOV,10/17/2014
DOV,1/28/2015
DOV,4/22/2015
DOV,7/22/2015
DOV,10/21/2015
DOV,1/27/2016
DOV,4/22/2016
DOV,7/22/2016
DOV,10/20/2016
DOV,1/27/2017
DOV,4/21/2017
DOV,7/21/2017
DOV,10/20/2017
DOV,1/30/2019
DOV,7/19/2019
DOV,10/18/2019
DOV,1/31/2020
DOV,4/22/2020
DOV,7/23/2020
DOV,10/21/2020
DOW,10/25/2019
DOW,1/30/2020
DOW,5/01/2020
DOW,7/24/2020
DOW,10/23/2020
DRI,3/25/2010
DRI,6/25/2010
DRI,9/23/2010
DRI,12/22/2010
DRI,12/21/2012
DRI,12/20/2013
DRI,12/17/2014
DRI,6/24/2015
DRI,9/23/2015
DRI,4/06/2016
DRI,7/01/2016
DRI,10/05/2016
DRI,3/29/2017
DRI,6/28/2017
DRI,9/27/2017
DRI,12/20/2017
DRI,3/22/2019
DRI,6/21/2019
DRI,9/20/2019
DRI,12/20/2019
DRI,9/25/2020
DVA,2/12/2010
DVA,4/28/2010
DVA,8/03/2010
DVA,11/05/2010
DVA,2/11/2011
DVA,5/04/2011
DVA,8/04/2011
DVA,11/04/2011
DVA,2/17/2012
DVA,5/03/2012
DVA,8/02/2012
DVA,10/31/2012
DVA,2/15/2013
DVA,5/08/2013
DVA,8/07/2013
DVA,11/06/2013
DVA,2/12/2014
DVA,5/02/2014
DVA,8/01/2014
DVA,11/07/2014
DVA,2/13/2015
DVA,5/06/2015
DVA,8/05/2015
DVA,11/04/2015
DVA,2/12/2016
DVA,5/05/2016
DVA,8/09/2016
DVA,11/03/2016
DVA,2/17/2017
DVA,5/03/2017
DVA,8/02/2017
DVA,11/08/2017
DVA,2/15/2019
DVA,5/08/2019
DVA,8/02/2019
DVA,11/06/2019
DVA,2/11/2020
DVA,5/06/2020
DVA,7/31/2020
DVA,10/30/2020
DXC,11/08/2017
DXC,2/08/2019
DXC,5/24/2019
DXC,8/09/2019
DXC,11/12/2019
DXC,2/07/2020
DXC,5/29/2020
DXC,8/07/2020
ECL,2/12/2010
ECL,4/28/2010
ECL,7/28/2010
ECL,10/27/2010
ECL,2/18/2011
ECL,4/27/2011
ECL,7/28/2011
ECL,10/26/2011
ECL,2/29/2012
ECL,5/02/2012
ECL,8/01/2012
ECL,10/31/2012
ECL,2/27/2013
ECL,5/01/2013
ECL,7/31/2013
ECL,10/30/2013
ECL,4/29/2014
ECL,7/30/2014
ECL,10/29/2014
ECL,2/25/2015
ECL,4/29/2015
ECL,7/29/2015
ECL,11/03/2015
ECL,2/24/2016
ECL,5/04/2016
ECL,8/03/2016
ECL,11/02/2016
ECL,2/22/2017
ECL,5/03/2017
ECL,8/02/2017
ECL,11/01/2017
ECL,2/20/2019
ECL,5/01/2019
ECL,7/31/2019
ECL,10/30/2019
ECL,2/19/2020
ECL,4/29/2020
ECL,7/29/2020
ECL,10/28/2020
EL,1/29/2010
EL,4/28/2010
EL,8/13/2010
EL,2/04/2011
EL,5/06/2011
EL,8/16/2011
EL,11/04/2011
EL,8/15/2012
EL,11/02/2012
EL,2/06/2013
EL,5/03/2013
EL,8/16/2013
EL,11/01/2013
EL,2/06/2014
EL,11/05/2014
EL,2/06/2015
EL,5/06/2015
EL,8/18/2015
EL,11/03/2015
EL,5/04/2016
EL,11/03/2016
EL,2/03/2017
EL,5/04/2017
EL,11/02/2017
EL,2/06/2019
EL,5/02/2019
EL,8/20/2019
EL,11/01/2019
EL,2/07/2020
EL,8/21/2020
EL,11/03/2020
EMN,2/02/2011
EMN,8/01/2012
EMN,7/31/2013
EMN,7/30/2014
EMN,7/29/2015
EMN,8/05/2020
EMR,2/03/2010
EMR,5/05/2010
EMR,8/04/2010
EMR,11/03/2010
EMR,2/02/2011
EMR,5/04/2011
EMR,8/03/2011
EMR,11/02/2011
EMR,2/08/2012
EMR,5/02/2012
EMR,8/08/2012
EMR,11/07/2012
EMR,2/06/2013
EMR,5/08/2013
EMR,8/07/2013
EMR,11/06/2013
EMR,2/05/2014
EMR,5/07/2014
EMR,8/06/2014
EMR,11/05/2014
EMR,2/04/2015
EMR,5/06/2015
EMR,8/05/2015
EMR,11/04/2015
EMR,2/03/2016
EMR,5/04/2016
EMR,8/03/2016
EMR,11/02/2016
EMR,2/08/2017
EMR,5/03/2017
EMR,8/02/2017
EMR,11/08/2017
EMR,2/06/2019
EMR,5/08/2019
EMR,8/07/2019
EMR,11/06/2019
EMR,2/05/2020
EMR,4/22/2020
EMR,8/05/2020
EOG,2/11/2010
EOG,5/05/2010
EOG,11/04/2010
EOG,11/03/2011
EOG,5/10/2012
EOG,11/07/2012
EOG,2/15/2013
EOG,5/08/2013
EOG,8/08/2013
EOG,11/08/2013
EOG,2/26/2014
EOG,5/07/2014
EOG,8/07/2014
EOG,11/06/2014
EOG,2/20/2015
EOG,5/06/2015
EOG,3/01/2017
EOG,5/10/2017
EOG,8/03/2017
EOG,2/28/2019
EOG,11/08/2019
EW,2/05/2010
EW,4/21/2010
EW,7/22/2010
EW,10/26/2010
EW,2/03/2011
EW,4/21/2011
EW,7/22/2011
EW,10/20/2011
EW,2/03/2012
EW,4/25/2012
EW,7/25/2012
EW,2/05/2013
EW,4/24/2013
EW,7/26/2013
EW,10/29/2013
EW,2/04/2014
EW,4/25/2014
EW,7/30/2014
EW,10/24/2014
EW,2/04/2015
EW,4/24/2015
EW,7/29/2015
EW,10/27/2015
EW,2/03/2016
EW,4/27/2016
EW,7/27/2016
EW,10/26/2016
EW,2/02/2017
EW,4/26/2017
EW,7/27/2017
EW,10/25/2017
EW,4/25/2018
EW,2/01/2019
EW,4/24/2019
EW,7/24/2019
EW,10/24/2019
EW,1/31/2020
EW,4/24/2020
EW,7/24/2020
EW,10/22/2020
EXR,4/28/2017
EXR,8/03/2017
EXR,11/03/2017
EXR,2/22/2019
EXR,5/02/2019
EXR,8/01/2019
EXR,10/31/2019
EXR,2/20/2020
EXR,5/08/2020
EXR,8/06/2020
EXR,11/06/2020
F,4/29/2016
F,7/29/2016
F,4/26/2018
F,2/05/2020
F,4/29/2020
F,7/31/2020
F,10/29/2020
FBHS,4/27/2012
FBHS,7/27/2012
FBHS,10/24/2012
FBHS,2/01/2013
FBHS,5/03/2013
FBHS,7/25/2013
FBHS,10/24/2013
FBHS,1/30/2014
FBHS,5/01/2014
FBHS,7/31/2014
FBHS,10/30/2014
FBHS,2/05/2015
FBHS,5/01/2015
FBHS,7/23/2015
FBHS,10/22/2015
FBHS,2/04/2016
FBHS,4/21/2016
FBHS,7/28/2016
FBHS,10/27/2016
FBHS,2/01/2017
FBHS,4/27/2017
FBHS,8/03/2017
FBHS,10/26/2017
FBHS,4/27/2018
FBHS,2/01/2019
FBHS,4/25/2019
FBHS,8/02/2019
FBHS,10/24/2019
FBHS,1/30/2020
FBHS,5/01/2020
FBHS,7/30/2020
FBHS,10/29/2020
FCX,1/22/2010
FCX,4/22/2010
FCX,7/22/2010
FCX,10/22/2010
FCX,1/21/2011
FCX,4/21/2011
FCX,7/22/2011
FCX,10/20/2011
FCX,1/20/2012
FCX,4/20/2012
FCX,7/20/2012
FCX,10/23/2012
FCX,1/23/2013
FCX,4/19/2013
FCX,7/24/2013
FCX,10/23/2013
FCX,1/23/2014
FCX,4/25/2014
FCX,7/24/2014
FCX,10/29/2014
FCX,1/28/2015
FCX,4/24/2015
FCX,7/24/2015
FCX,10/23/2015
FCX,1/27/2016
FCX,4/27/2016
FCX,7/27/2016
FCX,10/26/2016
FCX,1/26/2017
FCX,4/26/2017
FCX,7/26/2017
FCX,10/26/2017
FCX,4/25/2018
FCX,1/25/2019
FCX,4/26/2019
FCX,7/25/2019
FCX,10/24/2019
FCX,1/24/2020
FCX,7/24/2020
FCX,10/23/2020
FDX,3/19/2010
FDX,6/17/2010
FDX,9/17/2010
FDX,12/17/2010
FDX,3/18/2011
FDX,6/23/2011
FDX,9/23/2011
FDX,12/16/2011
FDX,3/23/2012
FDX,6/20/2012
FDX,9/19/2012
FDX,12/20/2012
FDX,3/21/2013
FDX,6/20/2013
FDX,9/19/2013
FDX,12/19/2013
FDX,3/20/2014
FDX,6/19/2014
FDX,9/18/2014
FDX,12/18/2014
FDX,3/19/2015
FDX,6/18/2015
FDX,9/17/2015
FDX,12/17/2015
FDX,3/17/2016
FDX,6/22/2016
FDX,9/21/2016
FDX,12/21/2016
FDX,3/22/2017
FDX,6/21/2017
FDX,9/20/2017
FDX,12/20/2017
FDX,6/26/2019
FDX,9/18/2019
FDX,12/18/2019
FIS,2/05/2010
FIS,4/28/2010
FIS,7/21/2010
FIS,10/27/2010
FIS,2/09/2011
FIS,5/04/2011
FIS,7/20/2011
FIS,11/02/2011
FIS,2/15/2012
FIS,4/27/2012
FIS,7/18/2012
FIS,11/06/2012
FIS,2/13/2013
FIS,5/01/2013
FIS,7/31/2013
FIS,10/30/2013
FIS,2/05/2014
FIS,5/02/2014
FIS,7/30/2014
FIS,10/31/2014
FIS,2/06/2015
FIS,5/01/2015
FIS,7/24/2015
FIS,11/04/2015
FIS,2/10/2016
FIS,5/04/2016
FIS,7/27/2016
FIS,11/02/2016
FIS,2/08/2017
FIS,5/03/2017
FIS,8/03/2017
FIS,11/01/2017
FIS,2/13/2019
FIS,5/01/2019
FIS,8/07/2019
FIS,11/06/2019
FIS,2/14/2020
FIS,5/08/2020
FIS,8/05/2020
FIS,10/30/2020
FLS,2/26/2010
FLS,5/07/2010
FLS,7/30/2010
FLS,10/29/2010
FLS,2/25/2011
FLS,4/29/2011
FLS,7/29/2011
FLS,2/24/2012
FLS,5/02/2012
FLS,8/01/2012
FLS,10/31/2012
FLS,4/26/2013
FLS,7/26/2013
FLS,2/20/2014
FLS,4/25/2014
FLS,7/25/2014
FLS,2/19/2015
FLS,5/03/2017
FLS,11/03/2017
FLS,2/22/2019
FLS,8/02/2019
FLS,11/01/2019
FLS,2/19/2020
FLT,2/24/2011
FLT,5/13/2011
FLT,8/05/2011
FLT,11/10/2011
FLT,2/09/2012
FLT,5/10/2012
FLT,8/09/2012
FLT,11/09/2012
FLT,2/08/2013
FLT,5/03/2013
FLT,8/02/2013
FLT,10/31/2013
FLT,2/06/2014
FLT,5/02/2014
FLT,8/01/2014
FLT,10/31/2014
FLT,2/06/2015
FLT,5/01/2015
FLT,8/06/2015
FLT,11/05/2015
FLT,2/05/2016
FLT,5/05/2016
FLT,8/05/2016
FLT,11/02/2016
FLT,2/09/2017
FLT,5/02/2017
FLT,8/04/2017
FLT,11/02/2017
FLT,2/07/2019
FLT,5/08/2019
FLT,8/07/2019
FLT,11/07/2019
FLT,2/07/2020
FLT,5/08/2020
FLT,8/07/2020
FLT,11/06/2020
FMC,5/05/2010
FMC,7/30/2010
FMC,10/29/2010
FMC,2/09/2011
FMC,5/04/2011
FMC,8/03/2011
FMC,11/02/2011
FMC,2/10/2012
FMC,5/02/2012
FMC,8/02/2012
FMC,2/08/2013
FMC,5/02/2013
FMC,7/31/2013
FMC,10/30/2013
FMC,2/07/2014
FMC,5/08/2014
FMC,8/01/2014
FMC,10/31/2014
FMC,2/06/2015
FMC,5/12/2015
FMC,8/07/2015
FMC,10/30/2015
FMC,2/12/2016
FMC,5/04/2016
FMC,8/04/2016
FMC,11/04/2016
FMC,2/08/2017
FMC,5/04/2017
FMC,8/03/2017
FMC,11/08/2017
FMC,2/13/2019
FMC,5/08/2019
FMC,8/01/2019
FMC,10/31/2019
FMC,2/07/2020
FMC,5/07/2020
FMC,8/06/2020
FMC,11/04/2020
FTV,2/08/2017
FTV,4/28/2017
FTV,7/28/2017
FTV,10/27/2017
FTV,4/27/2018
FTV,2/08/2019
FTV,4/26/2019
FTV,7/26/2019
FTV,10/25/2019
FTV,2/07/2020
FTV,5/01/2020
FTV,7/29/2020
FTV,10/28/2020
GD,1/28/2010
GD,4/29/2010
GD,7/29/2010
GD,10/28/2010
GD,1/27/2011
GD,4/28/2011
GD,7/28/2011
GD,10/27/2011
GD,1/26/2012
GD,4/26/2012
GD,7/26/2012
GD,10/25/2012
GD,1/24/2013
GD,4/25/2013
GD,7/25/2013
GD,10/24/2013
GD,1/23/2014
GD,4/24/2014
GD,7/24/2014
GD,10/23/2014
GD,1/29/2015
GD,4/30/2015
GD,7/30/2015
GD,10/29/2015
GD,1/28/2016
GD,4/28/2016
GD,7/28/2016
GD,10/27/2016
GD,4/27/2017
GD,7/27/2017
GD,10/26/2017
GD,4/26/2018
GD,1/31/2019
GD,4/25/2019
GD,7/25/2019
GD,10/24/2019
GD,1/30/2020
GD,4/30/2020
GD,7/30/2020
GD,10/29/2020
GIS,3/25/2010
GIS,6/30/2010
GIS,9/23/2010
GIS,12/17/2010
GIS,3/24/2011
GIS,6/30/2011
GIS,9/22/2011
GIS,12/21/2011
GIS,3/22/2012
GIS,6/28/2012
GIS,9/20/2012
GIS,12/20/2012
GIS,3/21/2013
GIS,6/27/2013
GIS,9/19/2013
GIS,12/19/2013
GIS,3/20/2014
GIS,6/26/2014
GIS,9/18/2014
GIS,12/18/2014
GIS,3/19/2015
GIS,7/02/2015
GIS,12/18/2015
GIS,3/24/2016
GIS,6/30/2016
GIS,9/22/2016
GIS,12/21/2016
GIS,3/22/2017
GIS,6/29/2017
GIS,9/21/2017
GIS,12/21/2017
GIS,3/21/2019
GIS,6/27/2019
GIS,9/19/2019
GIS,12/19/2019
GIS,3/19/2020
GIS,7/02/2020
GLW,1/27/2010
GLW,4/29/2010
GLW,7/29/2010
GLW,11/02/2010
GLW,1/26/2011
GLW,4/28/2011
GLW,7/28/2011
GLW,10/27/2011
GLW,1/26/2012
GLW,4/26/2012
GLW,7/26/2012
GLW,10/25/2012
GLW,1/30/2013
GLW,4/25/2013
GLW,7/31/2013
GLW,10/31/2013
GLW,1/29/2014
GLW,4/29/2014
GLW,7/30/2014
GLW,10/29/2014
GLW,1/28/2015
GLW,4/29/2015
GLW,7/29/2015
GLW,10/28/2015
GLW,1/27/2016
GLW,4/27/2016
GLW,7/28/2016
GLW,10/26/2016
GLW,1/25/2017
GLW,4/26/2017
GLW,7/27/2017
GLW,10/25/2017
GLW,4/25/2018
GLW,1/30/2019
GLW,5/01/2019
GLW,7/31/2019
GLW,10/30/2019
GLW,1/30/2020
GLW,4/29/2020
GM,2/25/2011
GM,5/06/2011
GM,8/05/2011
GM,11/10/2011
GM,2/17/2012
GM,5/04/2012
GM,8/03/2012
GM,11/01/2012
GM,2/15/2013
GM,5/03/2013
GM,7/26/2013
GM,10/31/2013
GM,2/07/2014
GM,4/25/2014
GM,7/25/2014
GM,10/24/2014
GM,2/05/2015
GM,4/24/2015
GM,7/24/2015
GM,10/22/2015
GM,2/04/2016
GM,4/22/2016
GM,7/22/2016
GM,10/26/2016
GM,2/08/2017
GM,7/26/2017
GM,10/25/2017
GM,4/27/2018
GM,2/07/2019
GM,5/01/2019
GM,8/02/2019
GM,10/30/2019
GM,5/07/2020
GM,7/30/2020
GM,11/06/2020
GPC,2/17/2010
GPC,2/23/2011
GPC,10/19/2011
GPC,2/22/2012
GPC,4/20/2012
GPC,7/20/2012
GPC,10/19/2012
GPC,2/20/2013
GPC,7/19/2013
GPC,2/19/2014
GPC,4/23/2014
GPC,7/22/2014
GPC,10/21/2014
GPC,2/18/2015
GPC,4/22/2015
GPC,7/21/2015
GPC,10/20/2015
GPC,2/17/2016
GPC,4/20/2016
GPC,7/20/2016
GPC,10/20/2016
GPC,2/22/2017
GPC,4/20/2017
GPC,7/21/2017
GPC,10/20/2017
GPC,4/20/2018
GPC,2/20/2019
GPC,7/19/2019
GPC,10/18/2019
GPC,2/20/2020
GPC,5/07/2020
GPC,7/31/2020
GPC,10/23/2020
GPN,1/08/2010
GPN,4/01/2010
GPN,7/28/2010
GPN,10/12/2010
GPN,1/07/2011
GPN,4/01/2011
GPN,7/22/2011
GPN,10/05/2011
GPN,1/06/2012
GPN,4/03/2012
GPN,7/27/2012
GPN,1/09/2013
GPN,4/03/2013
GPN,7/26/2013
GPN,10/02/2013
GPN,1/09/2014
GPN,4/04/2014
GPN,7/30/2014
GPN,10/03/2014
GPN,1/09/2015
GPN,4/09/2015
GPN,1/10/2017
GPN,8/04/2017
GPN,11/09/2017
GPN,2/14/2019
GPN,5/03/2019
GPN,7/31/2019
GPN,11/01/2019
GPN,2/13/2020
GPN,5/07/2020
GPN,8/04/2020
GPN,10/30/2020
GPS,2/26/2010
GPS,5/21/2010
GPS,8/20/2010
GPS,11/19/2010
GPS,2/25/2011
GPS,5/20/2011
GPS,8/19/2011
GPS,11/18/2011
GPS,2/24/2012
GPS,8/17/2012
GPS,11/16/2012
GPS,3/01/2013
GPS,5/24/2013
GPS,8/23/2013
GPS,11/22/2013
GPS,2/28/2014
GPS,5/23/2014
GPS,8/22/2014
GPS,11/21/2014
GPS,2/27/2015
GPS,5/22/2015
GPS,8/21/2015
GPS,11/20/2015
GPS,2/26/2016
GPS,5/20/2016
GPS,8/19/2016
GPS,11/18/2016
GPS,2/24/2017
GPS,5/19/2017
GPS,8/18/2017
GPS,11/17/2017
GPS,3/01/2019
GPS,5/31/2019
GPS,8/23/2019
GPS,11/22/2019
GPS,3/13/2020
GPS,6/05/2020
GPS,8/28/2020
GPS,11/25/2020
GWW,1/27/2010
GWW,4/15/2010
GWW,7/16/2010
GWW,10/15/2010
GWW,1/26/2011
GWW,4/19/2011
GWW,7/20/2011
GWW,10/19/2011
GWW,1/26/2012
GWW,4/18/2012
GWW,7/19/2012
GWW,10/17/2012
GWW,1/25/2013
GWW,4/17/2013
GWW,7/18/2013
GWW,10/17/2013
GWW,4/17/2014
GWW,7/18/2014
GWW,10/17/2014
GWW,1/27/2015
GWW,4/16/2015
GWW,7/17/2015
GWW,1/27/2016
GWW,4/18/2016
GWW,7/19/2016
GWW,10/19/2016
GWW,1/26/2017
GWW,4/19/2017
GWW,7/20/2017
GWW,10/18/2017
GWW,4/20/2018
GWW,1/25/2019
GWW,4/23/2019
GWW,7/25/2019
GWW,10/24/2019
GWW,1/31/2020
GWW,4/24/2020
GWW,7/24/2020
GWW,10/23/2020
HBI,1/28/2010
HBI,4/22/2010
HBI,7/22/2010
HBI,10/28/2010
HBI,2/03/2011
HBI,4/21/2011
HBI,7/21/2011
HBI,11/03/2011
HBI,2/16/2012
HBI,4/20/2012
HBI,8/01/2012
HBI,10/24/2012
HBI,2/06/2013
HBI,4/24/2013
HBI,7/31/2013
HBI,10/31/2013
HBI,1/30/2014
HBI,4/25/2014
HBI,7/24/2014
HBI,10/30/2014
HBI,1/30/2015
HBI,4/24/2015
HBI,7/31/2015
HBI,10/29/2015
HBI,2/05/2016
HBI,4/22/2016
HBI,8/03/2016
HBI,10/28/2016
HBI,2/03/2017
HBI,5/03/2017
HBI,8/02/2017
HBI,11/02/2017
HBI,2/08/2019
HBI,5/03/2019
HBI,8/02/2019
HBI,11/01/2019
HBI,5/01/2020
HBI,7/31/2020
HBI,11/06/2020
HCA,10/27/2020
HD,2/24/2010
HD,5/19/2010
HD,8/18/2010
HD,11/17/2010
HD,2/23/2011
HD,5/18/2011
HD,8/17/2011
HD,11/16/2011
HD,2/22/2012
HD,5/16/2012
HD,8/15/2012
HD,11/14/2012
HD,2/27/2013
HD,5/22/2013
HD,8/21/2013
HD,11/20/2013
HD,2/26/2014
HD,5/21/2014
HD,8/20/2014
HD,11/19/2014
HD,2/25/2015
HD,5/20/2015
HD,8/19/2015
HD,11/18/2015
HD,2/24/2016
HD,5/18/2016
HD,8/17/2016
HD,11/16/2016
HD,2/22/2017
HD,5/17/2017
HD,8/16/2017
HD,11/15/2017
HD,11/18/2020
HFC,2/29/2012
HFC,5/08/2012
HFC,8/09/2012
HFC,11/08/2012
HFC,2/27/2013
HFC,5/08/2013
HFC,8/08/2013
HFC,11/07/2013
HFC,2/26/2014
HFC,5/07/2014
HFC,8/07/2014
HFC,11/06/2014
HFC,2/26/2015
HFC,5/07/2015
HFC,8/06/2015
HFC,11/06/2015
HFC,2/25/2016
HFC,5/05/2016
HFC,8/04/2016
HFC,11/04/2016
HFC,2/23/2017
HFC,5/04/2017
HFC,8/03/2017
HFC,11/02/2017
HFC,2/21/2019
HFC,5/03/2019
HFC,11/01/2019
HFC,2/21/2020
HFC,5/08/2020
HFC,8/07/2020
HFC,11/06/2020
HII,11/11/2011
HII,3/29/2012
HII,5/10/2012
HII,8/09/2012
HII,11/09/2012
HII,2/28/2013
HII,5/09/2013
HII,8/08/2013
HII,11/08/2013
HII,2/28/2014
HII,5/09/2014
HII,8/08/2014
HII,11/07/2014
HII,2/20/2015
HII,5/08/2015
HII,8/07/2015
HII,11/06/2015
HII,2/19/2016
HII,5/06/2016
HII,8/05/2016
HII,11/04/2016
HII,2/17/2017
HII,5/05/2017
HII,8/04/2017
HII,11/09/2017
HII,2/15/2019
HII,5/03/2019
HII,8/02/2019
HII,11/08/2019
HII,2/14/2020
HII,5/08/2020
HII,8/07/2020
HII,11/06/2020
HLT,2/19/2015
HLT,4/30/2015
HLT,7/30/2015
HLT,10/29/2015
HLT,4/28/2016
HLT,7/28/2016
HLT,10/27/2016
HLT,2/16/2017
HLT,5/03/2017
HLT,7/27/2017
HLT,10/27/2017
HLT,4/27/2018
HLT,2/14/2019
HOG,4/21/2010
HOG,7/21/2010
HOG,10/20/2010
HOG,1/26/2011
HOG,4/20/2011
HOG,7/20/2011
HOG,10/19/2011
HOG,1/25/2012
HOG,4/26/2012
HOG,8/02/2012
HOG,10/24/2012
HOG,1/30/2013
HOG,4/26/2013
